x	y
333.32785	261.23032
333.1079	261.68768
332.82208	262.10703
332.4768	262.47894
332.0798	262.7951
331.64	263.04837
331.16733	263.2331
330.67233	263.3451
330.16617	263.38187
329.6602	263.3426
329.16577	263.22815
328.694	263.0411
328.2555	262.78564
327.86008	262.46753
327.51663	262.0939
327.23288	261.67313
327.0152	261.2147
326.86847	260.72885
326.796	260.22656
326.79938	259.7191
326.87857	259.2178
327.0318	258.73398
327.2556	258.2785
327.54498	257.86157
327.8934	257.49255
328.29306	257.17975
328.73495	256.93018
329.2092	256.74945
329.7051	256.64163
330.21158	256.60913
330.7172	256.65268
331.21063	256.7713
331.68082	256.96234
332.11716	257.2215
332.5099	257.54294
332.85016	257.91946
333.13034	258.34262
333.34415	258.8029
333.48676	259.28995
333.555	259.79285
333.5473	260.3003
333.46387	260.8009
333.30658	261.28342
333.07895	261.737
332.85468	262.18387
332.6304	262.63074
332.40613	263.0776
332.18185	263.52448
331.95758	263.97134
331.7333	264.4182
331.50903	264.86508
331.28476	265.31195
331.0605	265.75882
330.8362	266.2057
330.61194	266.65256
330.38766	267.09943
330.1634	267.5463
329.93912	267.99316
329.71484	268.44003
329.49057	268.8869
329.2663	269.33377
329.04202	269.78064
328.81775	270.2275
328.59348	270.67438
328.3692	271.12125
328.14493	271.5681
327.92065	272.01498
327.69638	272.46185
327.4721	272.90872
327.24783	273.3556
327.02356	273.80246
326.7993	274.24933
326.575	274.6962
326.35074	275.14307
326.12646	275.58994
325.9022	276.0368
325.67792	276.48367
325.45364	276.93054
325.22937	277.3774
325.0051	277.82428
324.78082	278.27115
324.55655	278.71802
324.33228	279.1649
324.108	279.61176
323.88373	280.05862
323.65945	280.5055
323.43518	280.95236
323.2109	281.39923
322.98663	281.8461
322.76236	282.29297
322.5381	282.73984
322.3138	283.1867
322.08954	283.63358
321.86526	284.08044
321.641	284.5273
321.41672	284.97418
321.19244	285.42105
320.96817	285.86792
320.7439	286.3148
320.51962	286.76166
320.29535	287.20853
320.07108	287.6554
319.8468	288.10226
319.62253	288.54913
319.39825	288.996
319.17398	289.44287
318.9497	289.88974
318.72543	290.3366
318.50116	290.78348
318.2769	291.23035
318.0526	291.67722
317.82834	292.12408
317.60406	292.57095
317.3798	293.01782
317.15552	293.4647
316.93124	293.91156
316.70697	294.35843
316.4827	294.8053
316.25842	295.25217
316.03415	295.69904
315.80988	296.1459
315.5856	296.59277
315.36133	297.03964
315.13705	297.4865
314.91278	297.93338
314.6885	298.38025
314.46423	298.82712
314.23996	299.274
314.0157	299.72086
313.7914	300.16772
313.56714	300.6146
313.34286	301.06146
313.1186	301.50833
312.89432	301.9552
312.67004	302.40207
312.44577	302.84894
312.2215	303.2958
311.99722	303.74268
311.77295	304.18954
311.54868	304.6364
311.3244	305.08328
311.10013	305.53015
310.87585	305.97702
310.65158	306.4239
310.4273	306.87076
310.20303	307.31763
309.97876	307.7645
309.7545	308.21136
309.5302	308.65823
309.30594	309.1051
309.08167	309.55197
308.8574	309.99884
308.63312	310.4457
308.40884	310.89258
308.18457	311.33945
307.9603	311.78632
307.73602	312.2332
307.51175	312.68005
307.28748	313.12692
307.0632	313.5738
306.83893	314.02066
306.61465	314.46753
306.39038	314.9144
306.1661	315.36127
305.94183	315.80814
305.71756	316.255
305.4933	316.70187
305.269	317.14874
305.04474	317.5956
304.82047	318.04248
304.5962	318.48935
304.37192	318.93622
304.14764	319.3831
303.92337	319.82996
303.6991	320.27682
303.47482	320.7237
303.25055	321.17056
303.02628	321.61743
302.802	322.0643
302.57773	322.51117
302.35345	322.95804
302.12918	323.4049
301.9049	323.85178
301.68063	324.29865
301.45636	324.7455
301.2321	325.19238
301.0078	325.63925
300.78354	326.08612
300.55927	326.533
300.335	326.97986
300.11072	327.42673
299.88644	327.8736
299.66217	328.32047
299.4379	328.76733
299.21362	329.2142
298.98935	329.66107
298.76508	330.10794
298.5408	330.5548
298.31653	331.00168
298.09225	331.44855
297.86798	331.89542
297.6437	332.3423
297.41943	332.78915
297.19516	333.23602
296.9709	333.6829
296.7466	334.12976
296.52234	334.57663
296.29807	335.0235
296.0738	335.47037
295.84952	335.91724
295.62524	336.3641
295.40097	336.81097
295.1767	337.25784
294.95242	337.7047
294.72815	338.15158
294.50388	338.59845
294.2796	339.04532
294.05533	339.4922
293.83105	339.93906
293.60678	340.38593
293.3825	340.8328
293.15823	341.27966
292.93396	341.72653
292.7097	342.1734
292.4854	342.62027
292.26114	343.06714
292.03687	343.514
291.8126	343.96088
291.58832	344.40775
291.36404	344.8546
291.13977	345.30148
290.9155	345.74835
290.69122	346.19522
290.46695	346.6421
290.24268	347.08896
289.9498	347.50342
289.5983	347.86948
289.196	348.1789
288.752	348.4247
288.27628	348.6014
287.77948	348.70505
287.27277	348.73328
286.76752	348.68546
286.2751	348.56268
285.80655	348.3677
285.3724	348.1049
284.98242	347.78015
284.64532	347.40076
284.3687	346.97525
284.1588	346.51318
284.0203	346.02496
283.9563	345.5215
283.96826	345.01416
284.0559	344.51428
284.2173	344.0331
284.44873	343.58148
284.7451	343.1695
285.09967	342.80643
285.50455	342.50043
285.9506	342.25836
286.4278	342.08566
286.92545	341.98624
287.43237	341.96228
287.9372	342.01437
288.42856	342.1413
288.89545	342.34024
289.32736	342.60672
289.7146	342.93475
290.04846	343.31696
290.32147	343.74478
290.52747	344.2086
290.66183	344.69797
290.72156	345.20193
290.70532	345.70917
290.61346	346.20828
290.44803	346.68808
290.21277	347.13776
289.91293	347.5472
289.5553	347.9073
289.14786	348.20987
288.69977	348.44815
288.2211	348.6168
287.72263	348.71204
287.2155	348.7317
286.71115	348.67535
286.21423	348.61984
285.71732	348.56433
285.2204	348.50882
284.72348	348.4533
284.22656	348.3978
283.72964	348.3423
283.23273	348.28677
282.7358	348.23126
282.2389	348.17575
281.74197	348.12024
281.24506	348.06473
280.74814	348.00922
280.25122	347.9537
279.7543	347.8982
279.2574	347.84268
278.76047	347.78717
278.26355	347.73166
277.76663	347.67615
277.2697	347.62064
276.7728	347.56512
276.27588	347.5096
275.77896	347.4541
275.28204	347.3986
274.78513	347.34308
274.2882	347.28757
273.7913	347.23206
273.29437	347.17654
272.79745	347.12103
272.30054	347.06552
271.80362	347.01
271.3067	346.9545
270.80978	346.899
270.31287	346.84348
269.81595	346.78796
269.31903	346.73245
268.8221	346.67694
268.3252	346.62143
267.82828	346.56592
267.33136	346.5104
266.83444	346.4549
266.33752	346.39938
265.8406	346.34387
265.3437	346.28836
264.84677	346.23285
264.34985	346.17734
263.85294	346.12183
263.35602	346.0663
262.8591	346.0108
262.36218	345.9553
261.86526	345.89978
261.36835	345.84427
260.87143	345.78876
260.3745	345.73325
259.8776	345.67773
259.38068	345.62222
258.88376	345.5667
258.38684	345.5112
257.88992	345.4557
257.393	345.40018
256.8961	345.34467
256.39917	345.28915
255.90227	345.23364
255.40536	345.17813
254.90846	345.12262
254.41156	345.0671
253.91466	345.0116
253.41776	344.9561
252.92085	344.90057
252.42395	344.84506
251.92705	344.78955
251.43015	344.73404
250.93324	344.67853
250.43634	344.62302
249.93944	344.5675
249.44254	344.512
248.94563	344.45648
248.44873	344.40097
247.95183	344.34546
247.45493	344.28995
246.95802	344.23444
246.46112	344.17892
245.96422	344.1234
245.46732	344.0679
244.97041	344.0124
244.47351	343.95688
243.97661	343.90137
243.4797	343.84586
242.9828	343.79034
242.4859	343.73483
241.989	343.67932
241.4921	343.6238
240.9952	343.5683
240.49829	343.5128
240.00139	343.45728
239.50449	343.40176
239.00758	343.34625
238.51068	343.29074
238.01378	343.23523
237.51688	343.17972
237.01997	343.1242
236.52307	343.0687
236.02617	343.01318
235.52927	342.95767
235.03236	342.90216
234.53546	342.84665
234.03856	342.79114
233.54166	342.73563
233.04475	342.6801
232.54785	342.6246
232.05095	342.5691
231.55405	342.51358
231.05714	342.45807
230.56024	342.40256
230.06334	342.34705
229.56644	342.29153
229.06953	342.23602
228.57263	342.1805
228.07573	342.125
227.57883	342.0695
227.08192	342.01398
226.58502	341.95847
226.08812	341.90295
225.59122	341.84744
225.09431	341.79193
224.59741	341.73642
224.10051	341.6809
223.6036	341.6254
223.1067	341.5699
222.6098	341.51437
222.1129	341.45886
221.616	341.40335
221.1191	341.34784
220.6222	341.29233
220.12529	341.23682
219.62839	341.1813
219.13148	341.1258
218.63458	341.07028
218.13768	341.01477
217.64078	340.95926
217.14388	340.90375
216.64697	340.84824
216.15007	340.79272
215.65317	340.7372
215.15627	340.6817
214.65936	340.6262
214.16246	340.57068
213.66556	340.51517
213.16866	340.45966
212.67175	340.40414
212.17485	340.34863
211.67795	340.29312
211.18105	340.2376
210.68414	340.1821
210.18724	340.1266
209.69034	340.07108
209.19344	340.01556
208.69653	339.96005
208.19963	339.90454
207.70273	339.84903
207.20583	339.79352
206.70892	339.738
206.21202	339.6825
205.71512	339.62698
205.21822	339.57147
204.72131	339.51596
204.22441	339.46045
203.72751	339.40494
203.2306	339.34943
202.7337	339.2939
202.2368	339.2384
201.7399	339.1829
201.243	339.12738
200.7461	339.07187
200.24919	339.01636
199.75229	338.96085
199.25539	338.90533
198.75848	338.84982
198.26158	338.7943
197.76468	338.7388
197.26778	338.6833
196.77087	338.62778
196.27397	338.57227
195.77707	338.51675
195.28017	338.46124
194.78326	338.40573
194.28636	338.35022
193.78946	338.2947
193.29256	338.2392
192.79565	338.1837
192.29875	338.12817
191.80185	338.07266
191.31157	337.9416
190.84637	337.7387
190.41673	337.4686
190.03227	337.1373
189.70164	336.7523
189.43227	336.32217
189.23018	335.85666
189.09993	335.36615
189.04445	334.8617
189.06497	334.3546
189.16104	333.8563
189.3305	333.37793
189.56955	332.93027
189.87282	332.52335
190.23349	332.16632
190.64346	331.8672
191.09354	331.6327
191.5736	331.46808
192.07286	331.37704
192.58012	331.36166
193.084	331.42224
193.57315	331.55746
194.0366	331.76425
194.46396	332.03796
194.84561	332.37247
195.17299	332.76025
195.43874	333.19263
195.63689	333.65985
195.76299	334.15143
195.81421	334.65634
195.7894	335.16324
195.68912	335.66074
195.51562	336.13766
195.27281	336.5833
194.96613	336.98767
194.60245	337.34164
194.18996	337.6373
193.73792	337.86798
193.25648	338.02853
192.75647	338.11533
192.24908	338.12643
191.74574	338.06158
191.25775	337.92224
190.79605	337.71155
190.37102	337.43423
189.9922	337.0965
189.66812	336.70596
189.40604	336.27136
189.21184	335.8025
189.08989	335.30984
188.96974	334.8245
188.8496	334.33914
188.72945	333.8538
188.6093	333.36844
188.48915	332.8831
188.369	332.39774
188.24886	331.91238
188.12871	331.42703
188.00856	330.94168
187.88841	330.45633
187.76826	329.97098
187.64812	329.48563
187.52797	329.00027
187.40782	328.51492
187.28767	328.02957
187.16753	327.54422
187.04738	327.05887
186.92723	326.57352
186.80708	326.08817
186.68694	325.6028
186.56679	325.11746
186.44664	324.6321
186.32649	324.14676
186.20634	323.6614
186.0862	323.17606
185.96605	322.6907
185.8459	322.20535
185.72575	321.72
185.6056	321.23465
185.48546	320.7493
185.36531	320.26395
185.24516	319.7786
185.12502	319.29324
185.00487	318.8079
184.88472	318.32254
184.76457	317.8372
184.64442	317.35184
184.52428	316.8665
184.40413	316.38113
184.28398	315.89578
184.16383	315.41043
184.04369	314.92508
183.92354	314.43973
183.80339	313.95438
183.68324	313.46902
183.5631	312.98367
183.44295	312.49832
183.3228	312.01297
183.20265	311.52762
183.0825	311.04227
182.96236	310.55692
182.84221	310.07156
182.72206	309.5862
182.60191	309.10086
182.48177	308.6155
182.36162	308.13016
182.24147	307.6448
182.12132	307.15945
182.00117	306.6741
181.88103	306.18875
181.76088	305.7034
181.64073	305.21805
181.52058	304.7327
181.40044	304.24734
181.28029	303.762
181.16014	303.27664
181.04	302.7913
180.91985	302.30594
180.7997	301.8206
180.67955	301.33524
180.5594	300.84988
180.43925	300.36453
180.3191	299.87918
180.19896	299.39383
180.07881	298.90848
179.95866	298.42313
179.83852	297.93777
179.71837	297.45242
179.59822	296.96707
179.47807	296.48172
179.35793	295.99637
179.23778	295.51102
179.11763	295.02567
178.99748	294.5403
178.87733	294.05496
178.75719	293.5696
178.63704	293.08426
178.51689	292.5989
178.39674	292.11356
178.2766	291.6282
178.15645	291.14285
178.0363	290.6575
177.91615	290.17215
177.796	289.6868
177.67586	289.20145
177.55571	288.7161
177.43556	288.23074
177.31541	287.7454
177.19527	287.26004
177.07512	286.7747
176.95497	286.28934
176.83482	285.804
176.71468	285.31863
176.59453	284.83328
176.47438	284.34793
176.35423	283.86258
176.23409	283.37723
176.11394	282.89188
175.99379	282.40652
175.87364	281.92117
175.7535	281.43582
175.63335	280.95047
175.5132	280.46512
175.39305	279.97977
175.2729	279.49442
175.15276	279.00906
175.03261	278.5237
174.91246	278.03836
174.79231	277.553
174.67216	277.06766
174.55202	276.5823
174.43187	276.09695
174.31172	275.6116
174.19157	275.12625
174.07143	274.6409
173.95128	274.15555
173.83113	273.6702
173.71098	273.18484
173.59084	272.6995
173.47069	272.21414
173.35054	271.7288
173.2304	271.24344
173.11024	270.7581
172.9901	270.27274
172.86995	269.78738
172.7498	269.30203
172.62965	268.81668
172.5095	268.33133
172.38936	267.84598
172.26921	267.36063
172.14906	266.87527
172.02892	266.38992
171.90877	265.90457
171.78862	265.41922
171.66847	264.93387
171.54832	264.44852
171.42818	263.96317
171.30803	263.4778
171.18788	262.99246
171.06773	262.5071
170.94759	262.02176
170.82744	261.5364
170.70729	261.05106
170.58714	260.5657
170.467	260.08035
170.34685	259.595
170.2267	259.10965
170.10655	258.6243
169.9864	258.13895
169.86626	257.6536
169.74611	257.16824
169.62596	256.6829
169.50581	256.19754
169.38567	255.71219
169.26552	255.22684
169.14537	254.74149
169.02522	254.25613
168.90508	253.77078
168.78493	253.28543
168.66478	252.80008
168.54463	252.31473
168.42448	251.82938
168.30434	251.34402
168.18419	250.85867
168.06404	250.37332
167.9439	249.88797
167.82375	249.40262
167.7036	248.91727
167.58345	248.43192
167.4633	247.94656
167.34315	247.46121
167.223	246.97586
167.10286	246.49051
166.98271	246.00516
166.86256	245.5198
166.74242	245.03445
166.62227	244.5491
166.50212	244.06375
166.38197	243.5784
166.26183	243.09305
166.14168	242.6077
166.09471	242.10237
166.1238	241.5957
166.22827	241.09908
166.40579	240.62363
166.65236	240.18005
166.96245	239.7783
167.32909	239.42741
167.74405	239.13525
168.19801	238.90839
168.68079	238.7519
169.18152	238.66933
169.68898	238.6625
170.19176	238.7316
170.67856	238.87505
171.13846	239.08963
171.56113	239.37053
171.93707	239.71144
172.25786	240.1047
172.51627	240.54149
172.7065	241.01198
172.82428	241.50562
172.86697	242.01132
172.83362	242.51773
172.72496	243.01346
172.54344	243.48738
172.29314	243.92886
171.97966	244.32797
171.61006	244.67577
171.19264	244.96442
170.73677	245.18745
170.2527	245.33986
169.75128	245.41821
169.24379	245.42075
168.74161	245.34741
168.25603	245.19986
167.79796	244.9814
167.37767	244.69695
167.00461	244.35287
166.68716	243.95692
166.43245	243.51797
166.2462	243.04588
166.13258	242.55127
166.09416	242.04523
166.13179	241.53912
166.24463	241.04433
166.43015	240.57195
166.68417	240.1326
167.001	239.73615
167.37352	239.3915
167.79335	239.10637
168.20699	238.82547
168.62062	238.54457
169.03426	238.26367
169.44789	237.98277
169.86153	237.70187
170.27516	237.42097
170.6888	237.14008
171.10243	236.85918
171.51607	236.57828
171.9297	236.29738
172.34334	236.01648
172.75697	235.73558
173.17061	235.45468
173.58424	235.17378
173.99788	234.89288
174.41151	234.61198
174.82515	234.33109
175.23878	234.05019
175.65242	233.76929
176.06606	233.48839
176.47969	233.20749
176.89333	232.92659
177.30696	232.64569
177.7206	232.36479
178.13423	232.0839
178.54787	231.803
178.9615	231.5221
179.37514	231.2412
179.78877	230.9603
180.20241	230.6794
180.61604	230.3985
181.02968	230.1176
181.44331	229.8367
181.85695	229.5558
182.27058	229.2749
182.68422	228.994
183.09785	228.7131
183.51149	228.4322
183.92513	228.1513
184.33876	227.8704
184.7524	227.58951
185.16603	227.30861
185.57967	227.02771
185.9933	226.74681
186.40694	226.46591
186.82057	226.18501
187.2342	225.90411
187.64784	225.62321
188.06148	225.34232
188.47511	225.06142
188.88875	224.78052
189.30238	224.49962
189.71602	224.21872
190.12965	223.93782
190.54329	223.65692
190.95692	223.37602
191.37056	223.09512
191.7842	222.81422
192.19783	222.53333
192.61147	222.25243
193.0251	221.97153
193.43874	221.69063
193.85237	221.40973
194.266	221.12883
194.67964	220.84793
195.09328	220.56703
195.50691	220.28613
195.92055	220.00523
196.33418	219.72433
196.74782	219.44344
197.16145	219.16254
197.57509	218.88164
197.98872	218.60074
198.40236	218.31984
198.816	218.03894
199.22963	217.75804
199.64326	217.47714
200.0569	217.19624
200.47054	216.91534
200.88417	216.63445
201.2978	216.35355
201.71144	216.07265
202.12508	215.79175
202.53871	215.51085
202.95235	215.22995
203.36598	214.94905
203.77962	214.66815
204.19325	214.38725
204.60689	214.10635
205.02052	213.82545
205.43416	213.54456
205.8478	213.26366
206.26143	212.98276
206.67506	212.70186
207.0887	212.42096
207.50233	212.14006
207.91597	211.85916
208.3296	211.57826
208.74324	211.29736
209.15688	211.01646
209.57051	210.73557
209.98415	210.45467
210.39778	210.17377
210.81142	209.89287
211.22505	209.61197
211.63869	209.33107
212.05232	209.05017
212.46596	208.76927
212.8796	208.48837
213.29323	208.20747
213.70686	207.92657
214.1205	207.64568
214.53413	207.36478
214.94777	207.08388
215.3614	206.80298
215.77504	206.52208
216.18867	206.24118
216.60231	205.96028
217.01595	205.67938
217.42958	205.39848
217.84322	205.11758
218.25685	204.83669
218.67049	204.55579
219.08412	204.27489
219.49776	203.99399
219.91139	203.71309
220.32503	203.43219
220.73866	203.15129
221.1523	202.87039
221.56593	202.5895
221.97957	202.3086
222.3932	202.0277
222.80684	201.7468
223.22047	201.4659
223.63411	201.185
224.04774	200.9041
224.46138	200.6232
224.87502	200.3423
225.28865	200.0614
225.70229	199.7805
226.11592	199.4996
226.52956	199.2187
226.94319	198.9378
227.35683	198.6569
227.77046	198.376
228.1841	198.09511
228.59773	197.81421
229.01137	197.53331
229.425	197.25241
229.83864	196.97151
230.25227	196.69061
230.66591	196.40971
231.07954	196.12881
231.49318	195.84792
231.90681	195.56702
232.32045	195.28612
232.73409	195.00522
233.14772	194.72432
233.56136	194.44342
233.97499	194.16252
234.38863	193.88162
234.80226	193.60072
235.2159	193.31982
235.62953	193.03893
236.04317	192.75803
236.4568	192.47713
236.87044	192.19623
237.28407	191.91533
237.69771	191.63443
238.11134	191.35353
238.52498	191.07263
238.93861	190.79173
239.35225	190.51083
239.76588	190.22993
240.17952	189.94904
240.59315	189.66814
241.00679	189.38724
241.42043	189.10634
241.83406	188.82544
242.2477	188.54454
242.66133	188.26364
243.07497	187.98274
243.4886	187.70184
243.90224	187.42094
244.31587	187.14005
244.7295	186.85915
245.14314	186.57825
245.55678	186.29735
245.97041	186.01645
246.38405	185.73555
246.79768	185.45465
247.25542	185.23547
247.74077	185.08716
248.24283	185.01305
248.75032	185.01479
249.25186	185.09235
249.73618	185.24399
250.1924	185.46631
250.61028	185.7543
250.98041	186.10152
251.29451	186.50014
251.54552	186.94122
251.72778	187.41487
251.83722	187.91043
251.87137	188.41678
251.82947	188.92255
251.71246	189.41637
251.52296	189.88716
251.26524	190.32436
250.94508	190.71812
250.56967	191.05963
250.14745	191.3412
249.68788	191.5565
249.20131	191.70071
248.69864	191.77058
248.19118	191.76456
247.6903	191.68277
247.20729	191.52704
246.75296	191.30089
246.33754	191.00938
245.97034	190.65907
245.65962	190.25781
245.41235	189.81462
245.23409	189.33946
245.12883	188.843
245.09895	188.33638
245.14513	187.83098
245.2663	187.33815
245.45976	186.86897
245.72116	186.43398
246.04463	186.04292
246.42291	185.7046
246.8475	185.42662
247.30887	185.2152
247.79665	185.07509
248.29988	185.00946
248.80728	185.01978
249.30743	185.10579
249.78912	185.26558
250.24152	185.49556
250.65446	185.79057
251.06131	186.08122
251.46815	186.37187
251.875	186.66252
252.28185	186.95317
252.68869	187.24382
253.09554	187.53447
253.50238	187.82512
253.90923	188.11577
254.31607	188.40642
254.72292	188.69707
255.12976	188.98772
255.5366	189.27837
255.94345	189.56902
256.3503	189.85966
256.75717	190.15031
257.16403	190.44096
257.5709	190.73161
257.97775	191.02226
258.3846	191.31291
258.79147	191.60356
259.19833	191.89421
259.6052	192.18486
260.01205	192.47551
260.4189	192.76616
260.82578	193.05681
261.23264	193.34746
261.6395	193.6381
262.04636	193.92876
262.45322	194.2194
262.86008	194.51006
263.26694	194.8007
263.6738	195.09135
264.08066	195.382
264.48752	195.67265
264.89438	195.9633
265.30124	196.25395
265.7081	196.5446
266.11496	196.83525
266.52182	197.1259
266.92868	197.41655
267.33554	197.7072
267.7424	197.99785
268.14926	198.2885
268.55612	198.57915
268.96298	198.8698
269.36984	199.16045
269.7767	199.4511
270.18356	199.74174
270.59042	200.0324
270.99728	200.32304
271.40414	200.6137
271.811	200.90434
272.21786	201.19499
272.62473	201.48564
273.0316	201.77629
273.43845	202.06694
273.8453	202.35759
